gene_id	gene	Preferred_name	product	Description	direction	baseMean	log2FoldChange	lfcSE	pvalue	padj	log2FoldChange_raw	stat_raw	COG_category	KEGG_Pathway	KEGG_ko	EC_number	COG	KEGG_Module	GOs	PFAMs
EFM745_01529	ywlC	ywlC	Threonylcarbamoyl-AMP synthase	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine	down_in_bhi_relative	1656.98201288874	-1.84591306271281	0.077286590266212	1.11124148216988e-126	7.81401100909678e-126	-1.85001743256625	-23.9423085124578	J		ko:K01104,ko:K07566	2.7.7.87	COG0009		GO:0000049,GO:0000166,GO:0002949,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006450,GO:0006725,GO:0006807,GO:0008033,GO:0008144,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034470,GO:0034641,GO:0034660,GO:0035639,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0065007,GO:0065008,GO:0070525,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363	SUA5,Sua5_yciO_yrdC
EFM745_00103		yvqF	hypothetical protein	Cell wall-active antibiotics response 4TMS YvqF	down_in_bhi_relative	3112.98876102955	-1.66681413174489	0.0699253298403654	4.39232831610958e-126	3.08105761881247e-125	-1.67021080952377	-23.8849357416214	S	ko02020,map02020	ko:K11622					DUF2154
EFM745_00033	pfkA	pfkA	ATP-dependent 6-phosphofructokinase	Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis	down_in_bhi_relative	40737.4231231216	-1.40412247123775	0.0588897568889228	4.68294343138184e-126	3.27692099967255e-125	-1.40647055884148	-23.8822579344643	F	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04152,ko05230,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04152,map05230	ko:K00850	2.7.1.11		M00001,M00345	GO:0003674,GO:0003824,GO:0003872,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006116,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008443,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016052,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019200,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019674,GO:0019693,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044262,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046835,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0061615,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576	PFK
EFM745_01621		yqkB	hypothetical protein	Iron-sulphur cluster biosynthesis	up_in_serum	486.821194095919	2.82868271448234	0.118987851325224	9.14198070994229e-126	6.38163507810535e-125	2.83653157735678	23.8542801149744	S							Fe-S_biosyn
EFM745_02339			hypothetical protein	Small integral membrane protein (DUF2273)	up_in_serum	309.288344864306	4.06493335371173	0.170987171479149	1.65570139627297e-125	1.15297753406321e-124	4.0774417824917	23.8294123531159	S							DUF2273
EFM745_02709			hypothetical protein	LysM domain	down_in_bhi_relative	4984.15551791987	-1.47644828009657	0.06210704104386	2.38590284106434e-125	1.65745327799542e-124	-1.47906263836408	-23.8141022973864	M							LysM
EFM745_00223		degV	DegV domain-containing protein	Uncharacterised protein, DegV family COG1307	down_in_bhi_relative	6686.70732699133	-1.85696921188732	0.0782702396048525	4.30304601369616e-125	2.98206273141931e-124	-1.86136148502667	-23.7893683858194	K							DegV
EFM745_01081	dapH_2	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase	Catalyzes the transfer of an acetyl group from acetyl- CoA to tetrahydrodipicolinate	up_in_serum	1620.30728304835	2.28821109021529	0.0965752287215202	8.8741673584549e-125	6.13512147185488e-124	2.2937878419106	23.7589762665131	E	ko00300,ko01100,ko01110,ko01120,ko01230,map00300,map01100,map01110,map01120,map01230	ko:K00674,ko:K05822	2.3.1.89	COG2171	M00016,M00525	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006553,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0008666,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009987,GO:0016053,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0016748,GO:0016749,GO:0019752,GO:0019877,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046451,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	DapH_N,Hexapep,Hexapep_2,THDPS_N_2
EFM745_01317		ydjH	hypothetical protein	TPM domain	up_in_serum	4894.43015082168	1.43306531634249	0.0604410828368319	1.06802035110411e-124	7.36601086277081e-124	1.43555742265326	23.7511917926567	S		ko:K06872					TPM_phosphatase
EFM745_02742	thlA	mvaA	Acetyl-CoA acetyltransferase	Thiolase, C-terminal domain	down_in_bhi_relative	3487.22311352669	-1.39983576528813	0.0592570952894577	9.022560793588e-124	6.20786718716725e-123	-1.40220754076571	-23.6613360316016	I	ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,ko04152,ko04976,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020,map04152,map04976	ko:K00021,ko:K00054,ko:K00626	2.3.1.9	COG0183	M00088,M00095,M00373,M00374,M00375		HMG-CoA_red,Thiolase_C,Thiolase_N
EFM745_01534			hypothetical protein		up_in_serum	1007.40068849545	2.17832075245576	0.0924194971186481	1.58133311795047e-123	1.08542101365765e-122	2.18367077101198	23.6376514991627								
EFM745_01226			Phosphorylated carbohydrates phosphatase	Haloacid dehalogenase-like hydrolase	down_in_bhi_relative	3365.05541413046	-1.64483120834112	0.0699414211761987	7.11223565259252e-123	4.87018803258478e-122	-1.64859847174629	-23.5740713339311	S			3.1.3.-	COG0637		GO:0003674,GO:0003824,GO:0003850,GO:0004346,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019203,GO:0042578,GO:0044237,GO:0050308,GO:0050309	HAD_2
EFM745_00531	mutS_1	mutS	DNA mismatch repair protein MutS	ATPase domain of DNA mismatch repair MUTS family	up_in_serum	1608.79758713407	1.66972003739489	0.07101404184378	9.6588072870489e-123	6.59827310155645e-122	1.67309677560108	23.5611083847671	L	ko03430,map03430	ko:K03555					MutS_I,MutS_III,MutS_V
EFM745_01738	gloA	gloA	Lactoylglutathione lyase	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	up_in_serum	3615.14438265097	1.68700194052186	0.0718638962738088	2.18016694404494e-122	1.48581993627328e-121	1.69047049541334	23.5265917039015	E	ko00620,ko02010,map00620,map02010	ko:K01759,ko:K15772	4.4.1.5	COG0346	M00491		Glyoxalase
EFM745_02427	yhhX	yhhX	putative oxidoreductase YhhX	Oxidoreductase family, C-terminal alpha/beta domain	down_in_bhi_relative	2040.4897075634	-1.75745310000054	0.0749997029997612	5.83574090041523e-122	3.96775196917121e-121	-1.76133411381401	-23.4847793797739	S	ko00562,ko01120,map00562,map01120	ko:K16044	1.-.-.-	COG0673			GFO_IDH_MocA,GFO_IDH_MocA_C
EFM745_03059			hypothetical protein	SpoVT / AbrB like domain	up_in_serum	5886.41441943634	1.94583214970914	0.0831480723544378	7.67372126927441e-122	5.20509961566821e-121	1.95145535981979	23.4731388963006	T		ko:K07172					MazE_antitoxin
EFM745_02504	tkt	tkt	Transketolase	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate	up_in_serum	51889.9317140911	1.48046531424504	0.0631287067241654	8.7557887639565e-122	5.92509376120915e-121	1.48171720525017	23.4675286135835	G	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	ko:K00615	2.2.1.1		M00004,M00007,M00165,M00167		Transket_pyr,Transketolase_C,Transketolase_N
EFM745_02519		ppiA	hypothetical protein	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides	down_in_bhi_relative	2025.08405209953	-2.05092983814708	0.0876481495706933	9.26629875421607e-122	6.25583925284634e-121	-2.05603022777271	-23.4651180689424	M	ko01503,ko04217,map01503,map04217	ko:K01802,ko:K03767,ko:K03768				GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0071704,GO:0140096,GO:1901564	Pro_isomerase
EFM745_01750	cggR	cggR	Central glycolytic genes regulator	Putative sugar-binding domain	down_in_bhi_relative	4611.93345075712	-1.65337926135611	0.0706936822706591	1.65754549687928e-121	1.11641706066155e-120	-1.65699319372839	-23.4403667039267	K		ko:K05311		COG2390			Sugar-bind
EFM745_00879	tgt	tgt	Queuine tRNA-ribosyltransferase	Catalyzes the base-exchange of a guanine (G) residue with the queuine precursor 7-aminomethyl-7-deazaguanine (PreQ1) at position 34 (anticodon wobble position) in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn, -His and -Tyr). Catalysis occurs through a double-displacement mechanism. The nucleophile active site attacks the C1' of nucleotide 34 to detach the guanine base from the RNA, forming a covalent enzyme-RNA intermediate. The proton acceptor active site deprotonates the incoming PreQ1, allowing a nucleophilic attack on the C1' of the ribose to form the product. After dissociation, two additional enzymatic reactions on the tRNA convert PreQ1 to queuine (Q), resulting in the hypermodified nucleoside queuosine (7-(((4,5-cis-dihydroxy-2- cyclopenten-1-yl)amino)methyl)-7-deazaguanosine)	down_in_bhi_relative	1122.57188190778	-2.04255383382797	0.0875840875563305	6.29965558433092e-121	4.23313305152704e-120	-2.0477108413892	-23.383441201931	F		ko:K00773	2.4.2.29			GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008616,GO:0009058,GO:0009116,GO:0009119,GO:0009163,GO:0009987,GO:0018130,GO:0019438,GO:0034404,GO:0034641,GO:0034654,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046116,GO:0046483,GO:0055086,GO:0071704,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	TGT
EFM745_01974			hypothetical protein	helix_turn_helix multiple antibiotic resistance protein	down_in_bhi_relative	374.801620353681	-3.37327958166479	0.145023438513675	2.23230794133303e-120	1.49653091824564e-119	-3.38376295000716	-23.3293738263697	K							MarR,MarR_2
EFM745_02646			hypothetical protein		up_in_serum	963.168281447651	2.00879413677728	0.0863248704711655	2.25791271816635e-120	1.51017604126661e-119	2.01360578850986	23.3288858541082								
EFM745_02255		glxI	hypothetical protein	glyoxalase	down_in_bhi_relative	405.955022378798	-3.06695120193434	0.132193112743812	8.69563543482414e-120	5.80247042008219e-119	-3.076316364444	-23.271121472355	E	ko00620,map00620	ko:K01759					Glyoxalase
EFM745_00307			hypothetical protein		up_in_serum	552.994268434481	2.50261543458652	0.108190171047768	3.5031685535519e-119	2.33220202778131e-118	2.50953492899277	23.2112766156698								
EFM745_02726	mapZ		Mid-cell-anchored protein Z	Early cell division protein that marks the future cell division site and supports proper FtsZ ring positioning	down_in_bhi_relative	5423.26832103852	-1.34105486768423	0.0581332849414722	2.53736780613081e-118	1.68532790079266e-117	-1.34432070144539	-23.1259726226634	D		ko:K20073					zinc_ribbon_2
EFM745_00466			hypothetical protein		up_in_serum	5218.49710127374	1.37410036720893	0.0596279648594268	6.68794290751679e-118	4.43191792673232e-117	1.37651977182537	23.0841041042909								
EFM745_03024	manZ_8		PTS system mannose-specific EIID component	PTS system mannose/fructose/sorbose family IID component	up_in_serum	484.193708935055	2.71791125491959	0.118762277085303	1.10752782010798e-116	7.3224138175415e-116	2.72594300004275	22.9624128867973	G	ko00051,ko00052,ko00520,ko01100,ko02060,map00051,map00052,map00520,map01100,map02060	ko:K02796,ko:K10986,ko:K19509		COG3716	M00276,M00287,M00764		EIID-AGA
EFM745_01206	licT_2	licT	Transcription antiterminator LicT	CAT RNA binding domain	up_in_serum	2296.84105095129	2.04732819136638	0.089463384732879	1.55631340100007e-116	1.0265957204762e-115	2.05241413341226	22.947621021631	K		ko:K02538,ko:K03488		COG3711			CAT_RBD,PRD
EFM745_01675		yrzL	hypothetical protein	Belongs to the UPF0297 family	up_in_serum	4624.64087476113	1.52442242770221	0.066606033142345	2.12273215686653e-116	1.39702006479363e-115	1.5274199406878	22.9341168358346	S							DUF965
EFM745_00214	groS	groS	10 kDa chaperonin	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter	down_in_bhi_relative	1890.24493714311	-1.7203190026274	0.0752464993268757	2.74229805517693e-116	1.80065050381024e-115	-1.72437670693288	-22.9229688143451	O		ko:K04078		COG0234		GO:0003674,GO:0005488,GO:0005515,GO:0006457,GO:0006458,GO:0006950,GO:0006986,GO:0008150,GO:0009987,GO:0010033,GO:0035966,GO:0042221,GO:0042802,GO:0043167,GO:0043169,GO:0046872,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051087,GO:0061077	Cpn10
EFM745_02078		mazG	hypothetical protein	Mazg nucleotide pyrophosphohydrolase	up_in_serum	906.137168111861	1.94917039306506	0.0852935652863708	3.24992958089665e-116	2.1291110420635e-115	1.95399872966973	22.9155726119924	S							MazG
EFM745_01110	argR_1	argR	Arginine repressor	Regulates arginine biosynthesis genes	up_in_serum	1800.00812458997	1.6260475874971	0.0711852614434986	5.66848311963005e-116	3.7051266936491e-115	1.62949445755083	22.8913302498254	K		ko:K03402				GO:0000976,GO:0001067,GO:0001130,GO:0001216,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0006355,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032991,GO:0032993,GO:0043565,GO:0044212,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:1990837,GO:2000112,GO:2001141	Arg_repressor,Arg_repressor_C
EFM745_01818	ponA_1	pbp1B	Penicillin-binding protein 1A/1B	Transglycosylase	up_in_serum	14020.9406316486	1.18000508484021	0.0516828340474644	1.12746713880204e-115	7.35282424307182e-115	1.18176199311332	22.8613284666716	M	ko00550,ko01100,ko01501,map00550,map01100,map01501	ko:K03693,ko:K05365,ko:K05366,ko:K05367,ko:K12551,ko:K21464		COG0744			Transgly,Transpeptidase
EFM745_01753	tpiA	tpiA	Triosephosphate isomerase	Involved in the gluconeogenesis. Catalyzes stereospecifically the conversion of dihydroxyacetone phosphate (DHAP) to D-glyceraldehyde-3-phosphate (G3P)	down_in_bhi_relative	43224.3291919522	-1.43210959182292	0.0631667635150932	3.35931920551999e-114	2.18583756449672e-113	-1.43478577039219	-22.7126537209359	G	ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230	ko:K00927,ko:K01803	5.3.1.1	COG0149	M00001,M00002,M00003,M00165,M00166,M00308,M00552	GO:0003674,GO:0003824,GO:0004807,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006006,GO:0006066,GO:0006071,GO:0006081,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016051,GO:0016052,GO:0016053,GO:0016310,GO:0016853,GO:0016860,GO:0016861,GO:0017144,GO:0018130,GO:0019318,GO:0019319,GO:0019359,GO:0019362,GO:0019363,GO:0019400,GO:0019405,GO:0019438,GO:0019439,GO:0019563,GO:0019637,GO:0019682,GO:0019693,GO:0019751,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044262,GO:0044270,GO:0044271,GO:0044275,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046164,GO:0046166,GO:0046174,GO:0046184,GO:0046364,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901615,GO:1901616	TIM
EFM745_00114	rfbB	eps4I	dTDP-glucose 4,6-dehydratase	Male sterility protein	down_in_bhi_relative	3026.42642919314	-1.43674107453511	0.0633912427635596	3.78815004817398e-114	2.45930463624116e-113	-1.43957455272053	-22.7073737660357	GM	ko00521,ko00523,ko00525,ko01055,ko01130,map00521,map00523,map00525,map01055,map01130	ko:K01710	4.2.1.46	COG1088	M00793		Epimerase
EFM745_02609	purC	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase	Belongs to the SAICAR synthetase family	up_in_serum	18821.4591928267	8.95534501274812	0.3966747770989	5.90968812832396e-114	3.82798717501345e-113	8.98888240313077	22.687818522038	F	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	ko:K01587,ko:K01756,ko:K01923	6.3.2.6	COG0152	M00048,M00049	GO:0003674,GO:0003824,GO:0004639,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0016874,GO:0016879,GO:0016881,GO:0044424,GO:0044444,GO:0044464	SAICAR_synt
EFM745_00111		cps2I	hypothetical protein	Psort location CytoplasmicMembrane, score	down_in_bhi_relative	3044.5626501861	-1.44051395883572	0.0637288570689668	1.4572540011656e-113	9.41811799405001e-113	-1.44340991764095	-22.6480796138659	S							Polysacc_synt
EFM745_00115	ispD	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	down_in_bhi_relative	2692.4071681937	-1.53864053246195	0.0683268586294304	8.93591494344978e-113	5.76226264066403e-112	-1.5419440674571	-22.5680197575779	I	ko00040,ko00900,ko01100,ko01110,ko01130,map00040,map00900,map01100,map01110,map01130	ko:K00991,ko:K12506,ko:K21681	2.7.7.60	COG1211	M00096	GO:0003674,GO:0003824,GO:0016740,GO:0016772,GO:0016779,GO:0050518,GO:0070567	IspD
EFM745_00304		mpg	Putative 3-methyladenine DNA glycosylase	Belongs to the DNA glycosylase MPG family	down_in_bhi_relative	567.124167623224	-2.42233849296523	0.107723756124234	1.04609226799531e-112	6.73056233278413e-112	-2.42948704472649	-22.5610503935252	L	ko03410,map03410	ko:K03652	3.2.2.-			GO:0003674,GO:0003824,GO:0003905,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016798,GO:0016799,GO:0019104,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0140097,GO:1901360	Pur_DNA_glyco
EFM745_01929	phoR_2	phoR	Alkaline phosphatase synthesis sensor protein PhoR	Single Cache-like	up_in_serum	4400.60754494969	1.38763268827613	0.061701802209016	2.22882220348866e-112	1.43082425384674e-111	1.39000097589792	22.5275637961889	T	ko02020,map02020	ko:K07636,ko:K07652	2.7.13.3	COG0642	M00434,M00459		HAMP,HATPase_c,HisKA,PAS,PAS_4,PAS_8,PAS_9,sCache_like
EFM745_00274	cutC	cutC	Copper homeostasis protein CutC	Participates in the control of copper homeostasis	down_in_bhi_relative	1156.25010223233	-1.73756952935795	0.0774101722775334	3.68872413688812e-112	2.36275514870607e-111	-1.74170720591509	-22.5052325404106	P		ko:K06201		COG3142		GO:0006873,GO:0006875,GO:0006878,GO:0008150,GO:0009987,GO:0010035,GO:0010038,GO:0019725,GO:0030003,GO:0042221,GO:0042592,GO:0046688,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0055065,GO:0055070,GO:0055076,GO:0055080,GO:0055082,GO:0065007,GO:0065008,GO:0098771	CutC
EFM745_01014	ccpA_1	malR	Catabolite control protein A	helix_turn _helix lactose operon repressor	down_in_bhi_relative	1657.14598607397	-1.73352635894896	0.0775672540315384	3.22136488281474e-111	2.05881008955004e-110	-1.73771683197108	-22.4089226885041	K	ko00473,ko01100,ko01502,map00473,map01100,map01502	ko:K01775,ko:K02529		COG1609			LacI,Peripla_BP_1,Peripla_BP_3
EFM745_02233	aroF	aroF	Phospho-2-dehydro-3-deoxyheptonate aldolase	NeuB family	down_in_bhi_relative	1237.49853860512	-1.68128728399967	0.0754129460365661	1.23527634142118e-110	7.87728327700068e-110	-1.6852429019946	-22.348982134525	E	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	ko:K03856	2.5.1.54	COG2876	M00022		DAHP_synth_1
EFM745_00202			hypothetical protein		up_in_serum	275.177093640184	4.96948396855798	0.222731525111945	1.61190573516521e-110	1.02562851644583e-109	4.98744930297437	22.337095096558								
EFM745_02062			hypothetical protein	Domain of unknown function (DUF771)	up_in_serum	802.86712182684	1.89652106044043	0.0851780827400889	2.10036151704981e-110	1.33347455254641e-109	1.90128893653344	22.3252656863709	S							DUF771
EFM745_01829	licH	celF	putative 6-phospho-beta-glucosidase	Family 4 glycosyl hydrolase	up_in_serum	572.190767704734	2.24729558425178	0.100989258788098	2.35851647793553e-110	1.49407343404022e-109	2.25359358429312	22.320082970462	G	ko00010,ko00500,map00010,map00500	ko:K01222	3.2.1.86	COG1486			Glyco_hydro_4,Glyco_hydro_4C
EFM745_00981		XK27_00195	hypothetical protein	Mga helix-turn-helix domain	up_in_serum	742.113546860887	2.09301929462101	0.0940580022080121	2.4569991166995e-110	1.55303944167643e-109	2.09865412359601	22.3182537673206	K		ko:K02538					HTH_11,HTH_Mga,Mga,PRD,PTS_EIIA_2
EFM745_02737		ndpA	hypothetical protein	37-kD nucleoid-associated bacterial protein	down_in_bhi_relative	1935.82901197822	-1.7426099971528	0.0784224274759992	5.6095092913173e-110	3.5379273512782e-109	-1.74688272726801	-22.2813084561804	S		ko:K06899				GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003723,GO:0003727,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0009295,GO:0042802,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043590,GO:0044424,GO:0044464,GO:0097159,GO:1901363	NA37
EFM745_02833			hypothetical protein	domain protein	up_in_serum	1140.32543827605	1.7053281510258	0.0767704078164956	7.63222100430171e-110	4.80312201496099e-109	1.70928932731736	22.2675124120009	M	ko05150,map05150	ko:K14194					DUF11,SdrD_B
EFM745_00866	kimA	ydaO	Potassium transporter KimA	Amino acid permease	down_in_bhi_relative	3318.26592418039	-1.5952034420489	0.0718548955884831	9.83844823070566e-110	6.1780299370108e-109	-1.59914767981748	-22.2561292542104	E				COG0531		GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015179,GO:0015291,GO:0015297,GO:0015318,GO:0015711,GO:0015807,GO:0015849,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098656,GO:1902475,GO:1903825,GO:1905039	AA_permease_2
