# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
tig00000001_pilon_pilon	cds	1417747	1418058	+	EFM745_01421	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAF0S8U2
tig00000001_pilon_pilon	cds	1418048	1418401	+	EFM745_01422	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAF0S8D9
tig00000001_pilon_pilon	cds	1418391	1418792	+	EFM745_01423	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00085A240C
tig00000001_pilon_pilon	cds	1418776	1419189	+	EFM745_01424	265.0	1.3e-89	0.971	0.993	1.0	UniRef:UniRef90_A0A5N0YNS6
tig00000001_pilon_pilon	cds	1419201	1419809	+	EFM745_01425	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7T9S7
tig00000001_pilon_pilon	cds	1419829	1420191	+	EFM745_01426	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZDF2
tig00000001_pilon_pilon	cds	1420393	1423824	+	EFM745_01427	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455TQP9
tig00000001_pilon_pilon	cds	1423910	1425205	-	EFM745_01428	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8KSD8
tig00000001_pilon_pilon	cds	1425397	1426134	+	EFM745_01429	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00085A18DD
tig00000001_pilon_pilon	cds	1426144	1428435	+	EFM745_01430	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAV3DMC3
tig00000001_pilon_pilon	cds	1428459	1430585	+	EFM745_01431	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q3Y2P4
tig00000001_pilon_pilon	cds	1430748	1431194	+	EFM745_01432	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7T9H8
tig00000001_pilon_pilon	cds	1431196	1431333	+	EFM745_01433	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A241ZQB4
tig00000001_pilon_pilon	cds	1431371	1431664	+	EFM745_01434	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000282615D
tig00000001_pilon_pilon	cds	1431661	1431885	+	EFM745_01435	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V7Y5Y4
tig00000001_pilon_pilon	cds	1431882	1432460	+	EFM745_01436	345.0	1.2e-119	1.0	1.0	0.911	UniRef:UniRef90_UPI001E34CE10
tig00000001_pilon_pilon	cds	1432424	1432906	+	EFM745_01437	305.0	8.7e-105	0.956	1.0	0.922	UniRef:UniRef90_UPI001B886649
tig00000001_pilon_pilon	tRNA	1433096	1433169	+	EFM745_01438	76.0	-	-	-	-	-
tig00000001_pilon_pilon	cds	1433846	1434136	+	EFM745_01439	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A367CF91
tig00000001_pilon_pilon	cds	1434172	1435008	+	EFM745_01440	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZCV8
tig00000001_pilon_pilon	cds	1435093	1435587	-	EFM745_01441	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q3Y2Q2
tig00000001_pilon_pilon	cds	1435931	1436338	+	EFM745_01442	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQJ7
tig00000001_pilon_pilon	cds	1436352	1436753	+	EFM745_01443	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAF0S8D8
tig00000001_pilon_pilon	cds	1436755	1437126	+	EFM745_01444	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAF0S6Q6
tig00000001_pilon_pilon	cds	1437162	1437461	-	EFM745_01445	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAV3DW52
tig00000001_pilon_pilon	cds	1437476	1437697	-	EFM745_01446	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8KIT2
tig00000001_pilon_pilon	cds	1438317	1439504	+	EFM745_01447	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q47743
tig00000001_pilon_pilon	cds	1439848	1440120	+	EFM745_01448	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8J358
tig00000001_pilon_pilon	cds	1440135	1441058	+	EFM745_01449	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z9R3
tig00000001_pilon_pilon	cds	1441198	1441950	-	EFM745_01450	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z957
tig00000001_pilon_pilon	cds	1442173	1442535	+	EFM745_01451	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z9L5
tig00000001_pilon_pilon	cds	1443172	1444644	+	EFM745_01452	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPE5
tig00000001_pilon_pilon	cds	1444656	1445480	+	EFM745_01453	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z952
tig00000001_pilon_pilon	cds	1445553	1446443	-	EFM745_01454	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z933
tig00000001_pilon_pilon	cds	1446641	1448158	+	EFM745_01455	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZAQ4
tig00000001_pilon_pilon	cds	1448148	1449419	+	EFM745_01456	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8JQL2
tig00000001_pilon_pilon	cds	1449594	1450490	+	EFM745_01457	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HQ57
tig00000001_pilon_pilon	cds	1450504	1451367	+	EFM745_01458	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CP39
tig00000001_pilon_pilon	cds	1451373	1451936	+	EFM745_01459	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7U2V4
tig00000001_pilon_pilon	cds	1451958	1453469	+	EFM745_01460	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FLL4
tig00000001_pilon_pilon	cds	1453481	1454440	+	EFM745_01461	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8K8X3
tig00000001_pilon_pilon	cds	1454526	1455605	+	EFM745_01462	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPD6
tig00000001_pilon_pilon	cds	1455857	1457257	-	EFM745_01463	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z964
tig00000001_pilon_pilon	cds	1457475	1459136	+	EFM745_01464	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z962
tig00000001_pilon_pilon	cds	1459093	1459791	+	EFM745_01465	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z944
tig00000001_pilon_pilon	cds	1459807	1461231	+	EFM745_01466	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZAR4
tig00000001_pilon_pilon	cds	1461538	1462698	+	EFM745_01467	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z9G9
tig00000001_pilon_pilon	cds	1462816	1464675	+	EFM745_01468	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CP29
tig00000001_pilon_pilon	cds	1464785	1465219	+	EFM745_01469	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z9T6
tig00000001_pilon_pilon	ncRNA	1465323	1465404	+	EFM745_01470	57.7	1.0e-06	-	-	-	RFAM:RF02846
tig00000001_pilon_pilon	cds	1465478	1465639	-	EFM745_01471	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z977
tig00000001_pilon_pilon	cds	1465658	1466680	-	EFM745_01472	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CP22
tig00000001_pilon_pilon	cds	1466808	1467161	+	EFM745_01473	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U4L2
tig00000001_pilon_pilon	cds	1467173	1468339	+	EFM745_01474	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z975
tig00000001_pilon_pilon	cds	1468431	1469051	-	EFM745_01475	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JLT0
tig00000001_pilon_pilon	cds	1469243	1469539	-	EFM745_01476	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z960
tig00000001_pilon_pilon	cds	1469743	1470393	+	EFM745_01477	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZAS4
tig00000001_pilon_pilon	cds	1470409	1472136	+	EFM745_01478	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P476
tig00000001_pilon_pilon	cds	1472133	1472387	+	EFM745_01479	-	-	-	-	-	-
tig00000001_pilon_pilon	cds	1472387	1474024	+	EFM745_01480	1021.0	0.0	1.0	0.865	0.994	UniRef:UniRef90_A0A377KLU1
tig00000001_pilon_pilon	cds	1474728	1475597	+	EFM745_01481	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z9U7
tig00000001_pilon_pilon	cds	1475806	1476831	+	EFM745_01482	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HQB8
tig00000001_pilon_pilon	cds	1476870	1477820	+	EFM745_01483	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z9P5
tig00000001_pilon_pilon	cds	1477956	1478306	+	EFM745_01484	-	-	-	-	-	-
tig00000001_pilon_pilon	cds	1478303	1479622	+	EFM745_01485	750.0	4.8e-272	0.920	0.988	0.990	UniRef:UniRef90_A0AB37I419
tig00000001_pilon_pilon	cds	1479624	1481657	+	EFM745_01486	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CP08
tig00000001_pilon_pilon	cds	1481668	1482108	+	EFM745_01487	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JLS0
tig00000001_pilon_pilon	cds	1482308	1483435	-	EFM745_01488	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7U3M5
tig00000001_pilon_pilon	cds	1483438	1484115	-	EFM745_01489	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CP95
tig00000001_pilon_pilon	cds	1484379	1486145	+	EFM745_01490	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z9I9
tig00000001_pilon_pilon	cds	1486160	1486597	+	EFM745_01491	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CP09
tig00000001_pilon_pilon	cds	1486610	1487761	+	EFM745_01492	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z9V6
tig00000001_pilon_pilon	cds	1487823	1488521	-	EFM745_01493	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P493
tig00000001_pilon_pilon	cds	1488514	1489866	-	EFM745_01494	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JM26
tig00000001_pilon_pilon	cds	1490089	1491489	-	EFM745_01495	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z988
tig00000001_pilon_pilon	cds	1491650	1492387	+	EFM745_01496	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CK06
tig00000001_pilon_pilon	cds	1492512	1492991	+	EFM745_01497	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JIW9
tig00000001_pilon_pilon	cds	1492988	1493755	+	EFM745_01498	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CK04
tig00000001_pilon_pilon	cds	1493985	1494554	+	EFM745_01499	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P468
tig00000001_pilon_pilon	cds	1494658	1495260	-	EFM745_01500	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z9K2
tig00000001_pilon_pilon	cds	1495366	1495596	+	EFM745_01501	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8J9J6
tig00000001_pilon_pilon	cds	1495587	1495835	+	EFM745_01502	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1E9W2Y1
tig00000001_pilon_pilon	cds	1495929	1496525	+	EFM745_01503	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829F712
tig00000001_pilon_pilon	cds	1496528	1497601	+	EFM745_01504	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CJZ7
tig00000001_pilon_pilon	cds	1497594	1498433	+	EFM745_01505	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z9A6
tig00000001_pilon_pilon	cds	1498627	1499652	+	EFM745_01506	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z998
tig00000001_pilon_pilon	cds	1499649	1499810	+	EFM745_01507	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7U385
tig00000001_pilon_pilon	cds	1499827	1501071	+	EFM745_01508	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CK16
tig00000001_pilon_pilon	cds	1501224	1502171	+	EFM745_01509	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IDL4
tig00000001_pilon_pilon	cds	1502305	1502934	+	EFM745_01510	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P446
tig00000001_pilon_pilon	cds	1503073	1503315	-	EFM745_01511	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7TX61
tig00000001_pilon_pilon	tRNA	1503436	1503508	+	EFM745_01512	74.6	-	-	-	-	-
tig00000001_pilon_pilon	cds	1503627	1504265	-	EFM745_01513	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CK19
tig00000001_pilon_pilon	cds	1504388	1505020	-	EFM745_01514	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JM06
tig00000001_pilon_pilon	cds	1505371	1505670	+	EFM745_01515	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JJJ5
tig00000001_pilon_pilon	cds	1506165	1508330	+	EFM745_01516	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q84BK5
tig00000001_pilon_pilon	cds	1508602	1509087	-	EFM745_01517	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CK07
tig00000001_pilon_pilon	ncRNA-region	1509177	1509411	+	-	116.8	5.4e-16	-	-	-	RFAM:RF00230
tig00000001_pilon_pilon	cds	1509567	1510208	+	EFM745_01518	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U4G4
tig00000001_pilon_pilon	cds	1510227	1510862	+	EFM745_01519	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CK10
tig00000001_pilon_pilon	cds	1510880	1511695	+	EFM745_01520	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P436
tig00000001_pilon_pilon	cds	1512014	1513450	+	EFM745_01521	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132YXZ9
tig00000001_pilon_pilon	cds	1513639	1516086	+	EFM745_01522	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132YXY1
tig00000001_pilon_pilon	cds	1516316	1517383	+	EFM745_01523	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB33YHY8
tig00000001_pilon_pilon	cds	1517576	1518679	-	EFM745_01524	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IDL3
tig00000001_pilon_pilon	cds	1519232	1519780	+	EFM745_01525	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z850
tig00000001_pilon_pilon	cds	1520326	1521987	+	EFM745_01526	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JMM1
tig00000001_pilon_pilon	cds	1522057	1522404	-	EFM745_01527	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A6Z4Z7
tig00000001_pilon_pilon	cds	1522488	1523429	+	EFM745_01528	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6L6SXN8
tig00000001_pilon_pilon	cds	1523430	1524473	+	EFM745_01529	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CKX6
tig00000001_pilon_pilon	cds	1524479	1525549	+	EFM745_01530	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CKZ0
tig00000001_pilon_pilon	cds	1525539	1526492	+	EFM745_01531	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CKX0
tig00000001_pilon_pilon	cds	1526504	1527514	+	EFM745_01532	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CL90
tig00000001_pilon_pilon	cds	1527799	1528620	-	EFM745_01533	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CKY4
tig00000001_pilon_pilon	cds	1528717	1528995	-	EFM745_01534	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7U4Y2
tig00000001_pilon_pilon	cds	1529263	1531272	+	EFM745_01535	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CLD1
tig00000001_pilon_pilon	cds	1531751	1532338	-	EFM745_01536	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CKZ5
tig00000001_pilon_pilon	cds	1532513	1533835	+	EFM745_01537	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IJM1
tig00000001_pilon_pilon	cds	1533990	1534766	+	EFM745_01538	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P424
tig00000001_pilon_pilon	cds	1534759	1535328	+	EFM745_01539	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4E9
tig00000001_pilon_pilon	cds	1535321	1536205	+	EFM745_01540	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CKY6
tig00000001_pilon_pilon	cds	1536656	1537285	+	EFM745_01541	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z649
tig00000001_pilon_pilon	cds	1537409	1538518	-	EFM745_01542	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P452
tig00000001_pilon_pilon	cds	1538727	1539149	+	EFM745_01543	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HM62
tig00000001_pilon_pilon	ncRNA-region	1539336	1539434	+	-	95.3	8.0e-17	-	-	-	RFAM:RF01831
tig00000001_pilon_pilon	cds	1539472	1540008	+	EFM745_01544	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JKE2
tig00000001_pilon_pilon	cds	1540048	1541811	-	EFM745_01545	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4F7
tig00000001_pilon_pilon	cds	1541814	1543529	-	EFM745_01546	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CL05
tig00000001_pilon_pilon	cds	1544308	1544532	-	EFM745_01547	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4D9
tig00000001_pilon_pilon	cds	1544732	1547500	+	EFM745_01548	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7UBI1
tig00000001_pilon_pilon	cds	1547581	1548000	+	EFM745_01549	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CLP3
tig00000001_pilon_pilon	cds	1548012	1548482	+	EFM745_01550	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JKM8
tig00000001_pilon_pilon	cds	1548499	1549278	+	EFM745_01551	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CKZ6
tig00000001_pilon_pilon	cds	1549265	1550086	+	EFM745_01552	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CL11
tig00000001_pilon_pilon	cds	1550103	1551152	+	EFM745_01553	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4E8
tig00000001_pilon_pilon	cds	1551165	1552169	+	EFM745_01554	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CLA9
tig00000001_pilon_pilon	cds	1552802	1553821	+	EFM745_01555	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B6F88E
tig00000001_pilon_pilon	cds	1553987	1555237	-	EFM745_01556	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A127TAU9
tig00000001_pilon_pilon	cds	1555647	1556528	+	EFM745_01557	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CL16
tig00000001_pilon_pilon	cds	1556828	1557205	+	EFM745_01558	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4T2
tig00000001_pilon_pilon	cds	1557811	1558425	+	EFM745_01559	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4C7
tig00000001_pilon_pilon	cds	1559198	1560937	+	EFM745_01560	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CNI5
tig00000001_pilon_pilon	cds	1561094	1562278	+	EFM745_01561	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132YZQ3
tig00000001_pilon_pilon	cds	1562389	1562592	+	EFM745_01562	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CNR0
tig00000001_pilon_pilon	cds	1562693	1563355	-	EFM745_01563	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CNI3
tig00000001_pilon_pilon	cds	1563368	1564870	-	EFM745_01564	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IBE1
tig00000001_pilon_pilon	cds	1565418	1567097	+	EFM745_01565	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6L6SY42
tig00000001_pilon_pilon	cds	1567227	1567703	+	EFM745_01566	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B5FVP5
tig00000001_pilon_pilon	cds	1567922	1568602	+	EFM745_01567	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P425
tig00000001_pilon_pilon	cds	1568610	1569941	+	EFM745_01568	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P401
tig00000001_pilon_pilon	cds	1569956	1570918	+	EFM745_01569	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CNW7
tig00000001_pilon_pilon	cds	1571029	1571367	+	EFM745_01570	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P506
tig00000001_pilon_pilon	cds	1571446	1572153	+	EFM745_01571	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B6F890
tig00000001_pilon_pilon	cds	1572256	1573737	-	EFM745_01572	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8K6J2
tig00000001_pilon_pilon	cds	1574049	1574582	+	EFM745_01573	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E9KIK2
tig00000001_pilon_pilon	cds	1574660	1576030	+	EFM745_01574	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E9KIK3
tig00000001_pilon_pilon	cds	1576097	1576432	+	EFM745_01575	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8K6U4
tig00000001_pilon_pilon	cds	1576513	1577370	-	EFM745_01576	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CNJ0
tig00000001_pilon_pilon	cds	1577477	1577992	+	EFM745_01577	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7S1Q4
tig00000001_pilon_pilon	ncRNA	1578014	1578100	+	EFM745_01578	54.4	1.0e-08	-	-	-	RFAM:RF00169
tig00000001_pilon_pilon	cds	1578086	1578340	+	EFM745_01579	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7SC68
tig00000001_pilon_pilon	cds	1578309	1579694	+	EFM745_01580	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZI76
tig00000001_pilon_pilon	cds	1579731	1580408	+	EFM745_01581	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CNJ4
tig00000001_pilon_pilon	cds	1580416	1581180	+	EFM745_01582	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P414
tig00000001_pilon_pilon	cds	1581182	1581841	+	EFM745_01583	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8K6I2
tig00000001_pilon_pilon	cds	1581871	1582380	-	EFM745_01584	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P403
tig00000001_pilon_pilon	cds	1582492	1583490	-	EFM745_01585	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZI84
tig00000001_pilon_pilon	cds	1583691	1584275	+	EFM745_01586	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8K6T7
tig00000001_pilon_pilon	cds	1584352	1585527	-	EFM745_01587	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8JQ94
tig00000001_pilon_pilon	cds	1585609	1585989	+	EFM745_01588	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CNM5
tig00000001_pilon_pilon	cds	1586063	1586425	+	EFM745_01589	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P413
tig00000001_pilon_pilon	rRNA	1587123	1588682	+	EFM745_01590	1637.3	1.1e-49	-	-	-	RFAM:RF00177
tig00000001_pilon_pilon	rRNA	1589027	1591941	+	EFM745_01591	2964.0	2.1e-06	-	-	-	RFAM:RF02541
tig00000001_pilon_pilon	rRNA	1592036	1592151	+	EFM745_01592	92.1	2.1e-15	-	-	-	RFAM:RF00001
tig00000001_pilon_pilon	tRNA	1592161	1592234	+	EFM745_01593	70.4	-	-	-	-	-
tig00000001_pilon_pilon	cds	1592599	1593435	-	EFM745_01594	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A377KZX9
tig00000001_pilon_pilon	cds	1593471	1593761	-	EFM745_01595	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A367CBE7
tig00000001_pilon_pilon	cds	1593970	1594344	+	EFM745_01596	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IM57
tig00000001_pilon_pilon	cds	1594458	1595087	-	EFM745_01597	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9X561
tig00000001_pilon_pilon	tRNA	1595221	1595293	-	EFM745_01598	70.3	-	-	-	-	-
tig00000001_pilon_pilon	tRNA	1595507	1595580	+	EFM745_01599	70.4	-	-	-	-	-
tig00000001_pilon_pilon	cds	1595718	1595882	-	EFM745_01600	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9X558
tig00000001_pilon_pilon	cds	1596177	1597505	+	EFM745_01601	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CGR0
tig00000001_pilon_pilon	cds	1597707	1598540	+	EFM745_01602	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q3XZZ9
tig00000001_pilon_pilon	cds	1598556	1599293	+	EFM745_01603	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CH02
tig00000001_pilon_pilon	cds	1599448	1600416	-	EFM745_01604	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z8J5
tig00000001_pilon_pilon	cds	1600648	1601481	+	EFM745_01605	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IIL1
tig00000001_pilon_pilon	cds	1601515	1602354	+	EFM745_01606	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z8X8
tig00000001_pilon_pilon	cds	1602380	1602940	+	EFM745_01607	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CGU0
tig00000001_pilon_pilon	cds	1603139	1604860	+	EFM745_01608	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z8R4
tig00000001_pilon_pilon	cds	1605025	1606167	+	EFM745_01609	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U475
